marker	cM	mapped	original_chr	LG	trim
5976	44.42	30026584	chr6	LG2	No
5979	44.881	30097706	chr6	LG2	No
5972	44.958	29984926	chr6	LG2	No
5967	45.035	29741464	chr6	LG2	No
5968	45.035	29778475	chr6	LG2	No
5958	45.651	29471112	chr6	LG2	No
5963	47.127	29575070	chr6	LG2	No
5964	47.204	29576820	chr6	LG2	No
5908	47.357	28726515	chr6	LG2	No
5962	48.129	29483803	chr6	LG2	No
5955	48.129	29441511	chr6	LG2	No
5969	48.129	29803799	chr6	LG2	No
5959	48.668	29473695	chr6	LG2	No
5960	48.668	29473768	chr6	LG2	No
5961	48.668	29483798	chr6	LG2	No
5951	48.898	29430517	chr6	LG2	No
5952	48.898	29430518	chr6	LG2	No
5946	48.898	29406692	chr6	LG2	No
5954	49.051	29434377	chr6	LG2	No
5944	49.205	29321518	chr6	LG2	No
5925	50.132	28943234	chr6	LG2	No
5922	50.132	28928984	chr6	LG2	No
5918	50.132	28904036	chr6	LG2	No
5921	50.132	28928956	chr6	LG2	No
5932	50.132	29055654	chr6	LG2	No
5923	50.209	28943226	chr6	LG2	No
5917	50.285	28904028	chr6	LG2	No
5933	50.439	29055684	chr6	LG2	No
5938	50.515	29209201	chr6	LG2	No
5914	50.746	28833587	chr6	LG2	No
5913	50.976	28763530	chr6	LG2	No
5912	50.976	28763522	chr6	LG2	No
5851	51.053	27715036	chr6	LG2	No
5909	51.053	28728126	chr6	LG2	No
5911	51.437	28747612	chr6	LG2	No
5916	51.513	28868142	chr6	LG2	No
5905	51.744	28487429	chr6	LG2	No
5906	51.82	28508510	chr6	LG2	No
5826	52.282	27275252	chr6	LG2	No
5893	52.359	28287177	chr6	LG2	No
5853	52.435	27759596	chr6	LG2	No
5876	52.512	28022625	chr6	LG2	No
5866	52.512	27893303	chr6	LG2	No
5895	52.588	28305441	chr6	LG2	No
5887	52.588	28253883	chr6	LG2	No
5885	52.588	28155850	chr6	LG2	No
5886	52.588	28155854	chr6	LG2	No
5884	52.588	28155847	chr6	LG2	No
5877	52.588	28022637	chr6	LG2	No
5883	52.588	28155843	chr6	LG2	No
5878	52.742	28039427	chr6	LG2	No
5900	52.742	28352931	chr6	LG2	No
5871	52.742	27897341	chr6	LG2	No
5882	52.742	28084264	chr6	LG2	No
5879	52.895	28039598	chr6	LG2	No
5868	52.895	27893502	chr6	LG2	No
5869	52.895	27896519	chr6	LG2	No
5867	52.895	27893460	chr6	LG2	No
5872	52.972	27981704	chr6	LG2	No
5870	52.972	27896537	chr6	LG2	No
5865	52.972	27893295	chr6	LG2	No
5863	53.202	27857896	chr6	LG2	No
5833	53.355	27303449	chr6	LG2	No
5834	53.355	27303457	chr6	LG2	No
5852	53.355	27715070	chr6	LG2	No
5854	53.355	27762812	chr6	LG2	No
5845	53.432	27378726	chr6	LG2	No
5835	53.432	27303494	chr6	LG2	No
5836	53.662	27316076	chr6	LG2	No
5858	53.662	27823883	chr6	LG2	No
5844	53.662	27376503	chr6	LG2	No
5827	53.662	27275258	chr6	LG2	No
5848	53.816	27714554	chr6	LG2	No
5859	53.816	27823901	chr6	LG2	No
5838	54.587	27321705	chr6	LG2	No
5837	54.587	27321704	chr6	LG2	No
5819	54.741	26971172	chr6	LG2	No
5816	54.971	26763124	chr6	LG2	No
5815	55.048	26763123	chr6	LG2	No
5817	55.201	26763164	chr6	LG2	No
5808	55.895	26513362	chr6	LG2	No
5789	56.434	25957143	chr6	LG2	No
5796	56.51	26181228	chr6	LG2	No
5812	56.664	26683105	chr6	LG2	No
5804	56.817	26301282	chr6	LG2	No
5802	57.433	26249563	chr6	LG2	No
5795	57.51	26172888	chr6	LG2	No
5787	57.894	25956362	chr6	LG2	No
5791	58.279	26042266	chr6	LG2	No
5786	58.432	25938363	chr6	LG2	No
5790	58.432	25976702	chr6	LG2	No
5785	58.509	25909078	chr6	LG2	No
5778	58.509	25482124	chr6	LG2	No
5771	60.941	24991236	chr6	LG2	No
5765	60.941	24719490	chr6	LG2	No
5805	61.017	26328146	chr6	LG2	No
5764	61.945	24621022	chr6	LG2	No
5757	62.95	23626262	chr6	LG2	No
5762	62.95	24070049	chr6	LG2	No
5758	63.566	23667623	chr6	LG2	No
5763	64.26	24126132	chr6	LG2	No
5751	64.645	22958370	chr6	LG2	No
5750	65.029	22928878	chr6	LG2	No
5747	66.426	22295145	chr6	LG2	No
5740	66.657	21839823	chr6	LG2	No
5736	66.964	21353853	chr6	LG2	No
5738	66.964	21429760	chr6	LG2	No
5734	67.117	21236666	chr6	LG2	No
5731	67.656	21146745	chr6	LG2	No
5732	67.733	21173159	chr6	LG2	No
5730	67.886	21083241	chr6	LG2	No
5725	68.425	20193779	chr6	LG2	No
5724	68.425	20193778	chr6	LG2	No
5728	68.578	20744446	chr6	LG2	No
5729	68.578	20744468	chr6	LG2	No
5726	69.584	20204259	chr6	LG2	No
5727	69.737	20324253	chr6	LG2	No
5713	69.891	19193784	chr6	LG2	No
5716	70.43	19501362	chr6	LG2	No
5714	70.506	19238841	chr6	LG2	No
5711	70.583	18870362	chr6	LG2	No
5709	70.659	18781731	chr6	LG2	No
5717	71.431	19506343	chr6	LG2	No
5696	71.584	17802464	chr6	LG2	No
5698	71.738	18035280	chr6	LG2	No
5707	72.045	18665092	chr6	LG2	No
5695	72.122	17557045	chr6	LG2	No
5694	72.122	17542383	chr6	LG2	No
5692	72.429	16889409	chr6	LG2	No
5687	73.278	15918894	chr6	LG2	No
5688	73.432	15958980	chr6	LG2	No
5691	73.508	16889408	chr6	LG2	No
5681	73.585	15787264	chr6	LG2	No
5682	73.585	15789211	chr6	LG2	No
5676	73.969	15294542	chr6	LG2	No
5669	74.663	14520980	chr6	LG2	No
5672	74.74	15136803	chr6	LG2	No
5658	75.667	14246585	chr6	LG2	No
5659	75.744	14271000	chr6	LG2	No
5654	76.128	13718421	chr6	LG2	No
5651	76.205	13603940	chr6	LG2	No
5648	76.205	13145632	chr6	LG2	No
5652	76.205	13697207	chr6	LG2	No
5644	76.666	13046404	chr6	LG2	No
5656	76.897	13910574	chr6	LG2	No
5643	76.973	12875351	chr6	LG2	No
5627	77.28	12501732	chr6	LG2	No
5636	77.28	12594190	chr6	LG2	No
5646	77.28	13072239	chr6	LG2	No
5637	77.357	12594255	chr6	LG2	No
5649	77.357	13199883	chr6	LG2	No
5630	77.973	12547738	chr6	LG2	No
5633	77.973	12588343	chr6	LG2	No
5629	78.281	12523004	chr6	LG2	No
5614	78.357	11918149	chr6	LG2	No
5621	78.357	12067212	chr6	LG2	No
5625	78.357	12300793	chr6	LG2	No
5620	78.357	12056554	chr6	LG2	No
5616	78.357	12029352	chr6	LG2	No
5619	78.434	12056504	chr6	LG2	No
5615	78.51	11979199	chr6	LG2	No
5622	78.51	12072277	chr6	LG2	No
5618	78.51	12045656	chr6	LG2	No
5613	78.664	11918131	chr6	LG2	No
5611	78.817	11631762	chr6	LG2	No
5610	78.817	11631735	chr6	LG2	No
5607	79.047	11464445	chr6	LG2	No
5608	79.124	11474491	chr6	LG2	No
5605	79.896	11121301	chr6	LG2	No
5599	80.901	10818878	chr6	LG2	No
5600	80.978	10852470	chr6	LG2	No
5598	81.131	10809008	chr6	LG2	No
5577	81.285	10031952	chr6	LG2	No
5597	81.285	10666769	chr6	LG2	No
5590	81.285	10624444	chr6	LG2	No
5594	81.285	10630902	chr6	LG2	No
5587	81.515	10448753	chr6	LG2	No
5595	81.668	10642961	chr6	LG2	No
5585	82.362	10286895	chr6	LG2	No
5575	82.439	10015662	chr6	LG2	No
5549	82.439	9071654	chr6	LG2	No
5561	82.439	9565464	chr6	LG2	No
5515	82.439	7847971	chr6	LG2	No
5560	82.439	9565461	chr6	LG2	No
5581	82.439	10101854	chr6	LG2	No
5546	82.439	9069719	chr6	LG2	No
5582	82.439	10122527	chr6	LG2	No
5548	82.439	9071626	chr6	LG2	No
5583	82.439	10122556	chr6	LG2	No
5545	82.515	9032589	chr6	LG2	No
5550	82.592	9113842	chr6	LG2	No
5542	82.745	9017276	chr6	LG2	No
5531	82.745	8528416	chr6	LG2	No
5543	82.745	9017283	chr6	LG2	No
5528	82.899	8497464	chr6	LG2	No
5534	82.975	8656695	chr6	LG2	No
5530	82.975	8512514	chr6	LG2	No
5540	82.975	8978998	chr6	LG2	No
5527	83.052	8497443	chr6	LG2	No
5516	83.359	7913931	chr6	LG2	No
5532	83.359	8528417	chr6	LG2	No
5536	83.436	8893628	chr6	LG2	No
5538	83.436	8893646	chr6	LG2	No
5526	83.512	8112542	chr6	LG2	No
5525	83.589	8050186	chr6	LG2	No
5522	83.819	8046345	chr6	LG2	No
5524	83.819	8046365	chr6	LG2	No
5505	83.819	7500315	chr6	LG2	No
5511	83.819	7566578	chr6	LG2	No
5523	83.819	8046349	chr6	LG2	No
5512	84.127	7609223	chr6	LG2	No
5495	84.127	7026150	chr6	LG2	No
5514	84.127	7701194	chr6	LG2	No
5509	84.203	7514430	chr6	LG2	No
5506	84.203	7514393	chr6	LG2	No
5498	84.28	7038161	chr6	LG2	No
5499	84.356	7044523	chr6	LG2	No
5490	84.587	6690086	chr6	LG2	No
5486	84.663	6554191	chr6	LG2	No
5477	84.74	6142329	chr6	LG2	No
5483	84.74	6475918	chr6	LG2	No
5478	85.047	6142380	chr6	LG2	No
5458	85.586	5447431	chr6	LG2	No
5472	85.97	5798290	chr6	LG2	No
5467	86.047	5696962	chr6	LG2	No
5448	86.047	4876030	chr6	LG2	No
5454	86.047	5003423	chr6	LG2	No
5460	86.047	5638469	chr6	LG2	No
5455	86.277	5133028	chr6	LG2	No
5447	86.431	4873276	chr6	LG2	No
5438	86.892	3770428	chr6	LG2	No
5420	86.969	1357800	chr6	LG2	No
5405	86.969	238296	chr6	LG2	No
5408	86.969	583543	chr6	LG2	No
5443	86.969	4133953	chr6	LG2	No
5432	87.122	3181422	chr6	LG2	No
5413	87.275	1058452	chr6	LG2	No
5451	87.583	4982042	chr6	LG2	No
5469	89.614	5721069	chr6	LG2	Yes
5416	90.464	1101323	chr6	LG2	Yes
5411	91.313	1058367	chr6	LG2	Yes
5456	91.942	5222269	chr6	LG2	Yes
5496	92.205	7038144	chr6	LG2	Yes
5491	92.535	6935101	chr6	LG2	Yes
5513	92.645	7609228	chr6	LG2	Yes
5479	92.832	6146526	chr6	LG2	Yes
5586	93.095	10289156	chr6	LG2	Yes
5571	94.136	9842227	chr6	LG2	Yes
5557	94.675	9442286	chr6	LG2	Yes
5494	96.377	7026118	chr6	LG2	Yes
5421	98.022	1517331	chr6	LG2	Yes
5424	98.022	1807506	chr6	LG2	Yes
5521	98.175	8029558	chr6	LG2	Yes
5663	98.869	14382479	chr6	LG2	Yes
5703	100.741	18258054	chr6	LG2	Yes
5591	103.463	10630803	chr6	LG2	Yes
6205	105.305	32719727	chr6	LG2	Yes
5482	105.305	6475902	chr6	LG2	Yes
5459	106.643	5533319	chr6	LG2	Yes
7790	111.079	22945502	chr9	LG2	Yes
8822	0	4223442	chr11	LG3	Yes
8823	0	4223454	chr11	LG3	Yes
8801	1.436	2522107	chr11	LG3	Yes
8775	3.974	1666217	chr11	LG3	Yes
8766	4.319	1140630	chr11	LG3	Yes
8799	4.319	2339067	chr11	LG3	Yes
8804	4.319	2673580	chr11	LG3	Yes
8806	4.319	2888250	chr11	LG3	Yes
8767	4.78	1140654	chr11	LG3	Yes
8794	4.895	2084256	chr11	LG3	Yes
8768	10.598	1197357	chr11	LG3	Yes
717	11.76	73984	000140F0	LG3	Yes
8764	11.76	906539	chr11	LG3	Yes
8788	11.837	1959650	chr11	LG3	Yes
8763	11.837	906473	chr11	LG3	Yes
8776	11.837	1671549	chr11	LG3	Yes
8769	11.837	1210887	chr11	LG3	Yes
8786	12.067	1926715	chr11	LG3	Yes
8785	12.067	1926710	chr11	LG3	Yes
8772	12.22	1396366	chr11	LG3	Yes
8779	12.22	1777876	chr11	LG3	Yes
8774	12.22	1424530	chr11	LG3	Yes
8783	12.374	1858004	chr11	LG3	Yes
8784	12.374	1864109	chr11	LG3	Yes
8807	14.246	2891387	chr11	LG3	Yes
8813	14.63	3233080	chr11	LG3	Yes
8812	14.784	3123756	chr11	LG3	Yes
8826	15.245	4243751	chr11	LG3	No
8817	16.564	3660097	chr11	LG3	No
8780	16.871	1804760	chr11	LG3	No
718	17.488	164068	000140F0	LG3	No
8765	17.488	1029849	chr11	LG3	No
8800	17.564	2393433	chr11	LG3	No
8771	17.564	1267773	chr11	LG3	No
8791	17.564	2052892	chr11	LG3	No
8811	17.795	3123724	chr11	LG3	No
8816	17.871	3596639	chr11	LG3	No
8819	18.178	3977505	chr11	LG3	No
8843	18.717	5445125	chr11	LG3	No
8860	18.794	6482640	chr11	LG3	No
8789	18.947	1959669	chr11	LG3	No
8836	20.82	4552124	chr11	LG3	No
8835	20.82	4552101	chr11	LG3	No
8838	20.896	4742668	chr11	LG3	No
8829	20.896	4380221	chr11	LG3	No
8831	20.973	4495750	chr11	LG3	No
8839	21.126	4796441	chr11	LG3	No
8840	21.126	4811406	chr11	LG3	No
8837	21.28	4742634	chr11	LG3	No
8841	21.433	5201603	chr11	LG3	No
8844	21.74	5473109	chr11	LG3	No
8845	21.74	5576056	chr11	LG3	No
8846	22.125	5576059	chr11	LG3	No
8848	22.355	5751325	chr11	LG3	No
8856	23.517	6295419	chr11	LG3	No
8866	24.133	6858667	chr11	LG3	No
8865	24.517	6806996	chr11	LG3	No
8864	24.594	6806983	chr11	LG3	No
8875	24.747	7508837	chr11	LG3	No
8859	24.978	6471865	chr11	LG3	No
8862	24.978	6648134	chr11	LG3	No
8858	25.131	6471831	chr11	LG3	No
8867	25.361	6861667	chr11	LG3	No
8869	25.438	7214876	chr11	LG3	No
8876	26.365	7567003	chr11	LG3	No
8873	26.365	7397688	chr11	LG3	No
8889	26.904	8529608	chr11	LG3	No
8888	27.52	8395932	chr11	LG3	No
8897	28.448	9278575	chr11	LG3	No
8908	28.448	9967419	chr11	LG3	No
8896	28.448	9128955	chr11	LG3	No
8900	28.524	9602861	chr11	LG3	No
8899	28.909	9317414	chr11	LG3	No
8914	29.062	10292105	chr11	LG3	No
8902	29.062	9818986	chr11	LG3	No
8912	29.139	10109509	chr11	LG3	No
8916	29.215	10323708	chr11	LG3	No
8927	29.754	10770168	chr11	LG3	No
8938	29.831	11104333	chr11	LG3	No
8924	29.831	10602670	chr11	LG3	No
8926	29.984	10770142	chr11	LG3	No
8928	30.061	10770177	chr11	LG3	No
8929	30.368	10871513	chr11	LG3	No
8942	31.062	11371166	chr11	LG3	No
8936	31.601	11100074	chr11	LG3	No
8954	31.754	11923845	chr11	LG3	No
8960	32.062	12095348	chr11	LG3	No
8931	33.934	10906939	chr11	LG3	No
8937	34.241	11104292	chr11	LG3	No
8947	34.471	11671046	chr11	LG3	No
8965	34.471	12227655	chr11	LG3	No
8950	34.471	11790655	chr11	LG3	No
8951	34.471	11790676	chr11	LG3	No
8945	34.548	11654903	chr11	LG3	No
8957	34.625	12084737	chr11	LG3	No
8963	34.701	12190888	chr11	LG3	No
8959	34.701	12095337	chr11	LG3	No
8966	34.701	12313465	chr11	LG3	No
8958	34.778	12095335	chr11	LG3	No
8969	34.931	12439169	chr11	LG3	No
8973	35.161	12679576	chr11	LG3	No
8974	35.315	12719819	chr11	LG3	No
8980	36.164	12966391	chr11	LG3	No
8979	36.241	12966350	chr11	LG3	No
8982	36.857	13024925	chr11	LG3	No
8985	36.857	13235008	chr11	LG3	No
8981	36.934	13024906	chr11	LG3	No
9035	36.934	15449563	chr11	LG3	No
8990	36.934	13443505	chr11	LG3	No
9001	37.164	13774870	chr11	LG3	No
9003	37.164	13774902	chr11	LG3	No
8984	37.936	13071873	chr11	LG3	No
8962	39.019	12190858	chr11	LG3	No
9005	39.558	13793136	chr11	LG3	No
8994	39.558	13527952	chr11	LG3	No
8983	39.558	13071861	chr11	LG3	No
8993	39.712	13493920	chr11	LG3	No
8999	39.865	13682131	chr11	LG3	No
9015	40.637	14571140	chr11	LG3	No
9018	41.175	14644225	chr11	LG3	No
9019	41.175	14661177	chr11	LG3	No
9020	41.329	14688788	chr11	LG3	No
9021	42.334	14749295	chr11	LG3	No
9022	42.334	14762566	chr11	LG3	No
9026	42.565	14813137	chr11	LG3	No
9027	42.718	14878881	chr11	LG3	No
9052	44.749	16580573	chr11	LG3	No
9048	44.749	16521359	chr11	LG3	No
9046	44.826	16479335	chr11	LG3	No
9054	44.826	16582817	chr11	LG3	No
9053	44.826	16582811	chr11	LG3	No
9045	44.826	16386279	chr11	LG3	No
9076	44.903	17254109	chr11	LG3	No
9049	44.979	16530447	chr11	LG3	No
9077	45.596	17277785	chr11	LG3	No
9058	45.672	16692102	chr11	LG3	No
9060	46.057	16733025	chr11	LG3	No
9062	46.133	16826192	chr11	LG3	No
9064	46.133	16984247	chr11	LG3	No
9061	46.363	16733069	chr11	LG3	No
9065	46.517	17000160	chr11	LG3	No
9055	46.517	16591920	chr11	LG3	No
9067	46.593	17014029	chr11	LG3	No
9070	46.593	17147998	chr11	LG3	No
9066	46.67	17013991	chr11	LG3	No
9072	46.67	17184847	chr11	LG3	No
9078	46.823	17320186	chr11	LG3	No
9080	47.44	17331485	chr11	LG3	No
9081	47.44	17331496	chr11	LG3	No
9074	47.516	17242765	chr11	LG3	No
9082	47.67	17417029	chr11	LG3	No
9086	47.67	17464525	chr11	LG3	No
9083	47.67	17445608	chr11	LG3	No
9088	47.746	17555712	chr11	LG3	No
9044	48.596	16258136	chr11	LG3	No
9095	48.596	18058626	chr11	LG3	No
9094	48.673	18013507	chr11	LG3	No
9047	48.826	16482039	chr11	LG3	No
9096	48.826	18452670	chr11	LG3	No
9111	48.979	19814173	chr11	LG3	No
9056	48.979	16591926	chr11	LG3	No
9115	49.286	19828253	chr11	LG3	No
9097	49.286	18518189	chr11	LG3	No
9104	49.594	18735403	chr11	LG3	No
9102	49.67	18675202	chr11	LG3	No
9098	49.824	18675054	chr11	LG3	No
9101	49.824	18675197	chr11	LG3	No
9120	50.285	19941626	chr11	LG3	No
9112	50.285	19823445	chr11	LG3	No
9141	50.439	20835723	chr11	LG3	No
9124	50.515	19941679	chr11	LG3	No
9129	50.592	20111646	chr11	LG3	No
9118	50.592	19917554	chr11	LG3	No
9131	50.669	20171803	chr11	LG3	No
9133	50.669	20260111	chr11	LG3	No
9127	50.669	20079328	chr11	LG3	No
9128	50.669	20092300	chr11	LG3	No
9135	50.976	20282717	chr11	LG3	No
9140	50.976	20452876	chr11	LG3	No
9148	51.129	21352249	chr11	LG3	No
9151	51.206	21609916	chr11	LG3	No
9149	51.206	21581457	chr11	LG3	No
9162	51.282	22001371	chr11	LG3	No
9153	51.359	21642192	chr11	LG3	No
9157	51.359	21893526	chr11	LG3	No
9154	51.359	21646146	chr11	LG3	No
9158	51.666	21983100	chr11	LG3	No
9144	51.743	21237718	chr11	LG3	No
9156	51.896	21740200	chr11	LG3	No
9164	52.435	22005379	chr11	LG3	No
9163	52.435	22005331	chr11	LG3	No
9165	52.665	22080666	chr11	LG3	No
9167	52.665	22107573	chr11	LG3	No
9166	52.819	22080673	chr11	LG3	No
9171	52.895	22362823	chr11	LG3	No
9186	52.895	23447454	chr11	LG3	No
9172	52.895	22362841	chr11	LG3	No
9169	52.972	22234068	chr11	LG3	No
9173	53.279	22395554	chr11	LG3	No
9178	53.279	23190864	chr11	LG3	No
9184	53.973	23393769	chr11	LG3	No
9147	53.973	21352227	chr11	LG3	No
9181	53.973	23343254	chr11	LG3	No
9161	54.203	21993830	chr11	LG3	No
9189	54.28	23503219	chr11	LG3	No
9191	54.51	23597909	chr11	LG3	No
9196	54.664	23881316	chr11	LG3	No
9210	55.435	24712633	chr11	LG3	No
9204	55.435	24205772	chr11	LG3	No
9200	55.435	24094353	chr11	LG3	No
9203	55.435	24198290	chr11	LG3	No
9199	55.589	24094346	chr11	LG3	No
9222	55.819	25284300	chr11	LG3	No
9225	55.819	25299112	chr11	LG3	No
9202	55.819	24189819	chr11	LG3	No
9205	55.819	24205775	chr11	LG3	No
9206	55.819	24378318	chr11	LG3	No
9201	56.513	24131786	chr11	LG3	No
9212	57.44	24820085	chr11	LG3	No
9211	57.44	24712637	chr11	LG3	No
9220	57.67	25019466	chr11	LG3	No
9235	57.67	25791038	chr11	LG3	No
9219	57.67	25019465	chr11	LG3	No
9209	58.132	24688028	chr11	LG3	No
9223	58.671	25292964	chr11	LG3	No
9228	58.901	25520365	chr11	LG3	No
9253	59.673	26305473	chr11	LG3	No
9226	60.522	25342468	chr11	LG3	No
9245	60.522	26149830	chr11	LG3	No
9236	60.522	25844172	chr11	LG3	No
9244	60.906	26149826	chr11	LG3	No
9243	60.906	26149815	chr11	LG3	No
9247	61.06	26191522	chr11	LG3	No
9251	61.987	26211945	chr11	LG3	No
9255	62.837	26362268	chr11	LG3	No
9258	63.92	26436294	chr11	LG3	No
9254	64.074	26351201	chr11	LG3	No
9213	64.304	24904251	chr11	LG3	No
9314	64.534	27171604	chr11	LG3	No
9256	64.534	26397320	chr11	LG3	No
9275	64.841	26576519	chr11	LG3	No
9274	64.918	26564396	chr11	LG3	No
9268	64.918	26560607	chr11	LG3	No
9276	64.995	26601501	chr11	LG3	No
9277	65.071	26601517	chr11	LG3	No
9291	65.071	26671042	chr11	LG3	No
9273	65.071	26564384	chr11	LG3	No
9267	65.148	26557567	chr11	LG3	No
9302	65.148	26791682	chr11	LG3	No
9278	65.532	26604897	chr11	LG3	No
9288	65.532	26653698	chr11	LG3	No
9290	65.532	26657239	chr11	LG3	No
9285	65.532	26645532	chr11	LG3	No
9301	65.532	26752133	chr11	LG3	No
9284	65.532	26645494	chr11	LG3	No
9308	65.686	27046966	chr11	LG3	No
9289	65.762	26653699	chr11	LG3	No
9305	65.839	27033862	chr11	LG3	No
9286	65.839	26653642	chr11	LG3	No
9287	65.839	26653671	chr11	LG3	No
9310	65.839	27101948	chr11	LG3	No
9304	65.839	27033829	chr11	LG3	No
9300	65.839	26720425	chr11	LG3	No
9309	65.915	27076468	chr11	LG3	No
9320	66.609	27194685	chr11	LG3	No
9313	66.609	27160806	chr11	LG3	No
9312	66.609	27135844	chr11	LG3	No
9316	66.763	27194623	chr11	LG3	No
9311	66.763	27120363	chr11	LG3	No
9317	66.916	27194626	chr11	LG3	No
9319	66.916	27194673	chr11	LG3	No
9318	66.916	27194630	chr11	LG3	No
9335	67.922	27359646	chr11	LG3	No
9334	67.922	27359641	chr11	LG3	No
9328	67.998	27336786	chr11	LG3	No
9330	67.998	27336821	chr11	LG3	No
9333	68.075	27355584	chr11	LG3	No
9355	68.075	27591940	chr11	LG3	No
9358	68.075	27602911	chr11	LG3	No
9357	68.075	27602893	chr11	LG3	No
9336	68.075	27364169	chr11	LG3	No
9340	68.075	27385818	chr11	LG3	No
9338	68.075	27368771	chr11	LG3	No
9343	68.614	27459266	chr11	LG3	No
9344	68.767	27463866	chr11	LG3	No
9345	69.151	27495841	chr11	LG3	No
9346	70.001	27529916	chr11	LG3	No
9359	70.154	27624988	chr11	LG3	No
9353	70.308	27571056	chr11	LG3	No
9348	71.391	27557760	chr11	LG3	No
9376	71.621	27746506	chr11	LG3	No
9366	71.621	27652283	chr11	LG3	No
9372	71.621	27741002	chr11	LG3	No
9373	71.621	27741017	chr11	LG3	No
9364	71.621	27648220	chr11	LG3	No
9363	71.621	27646114	chr11	LG3	No
9365	71.621	27652253	chr11	LG3	No
9370	72.783	27688766	chr11	LG3	No
9371	72.86	27711236	chr11	LG3	No
9377	73.865	27752438	chr11	LG3	No
9375	73.865	27745349	chr11	LG3	No
9374	74.096	27741057	chr11	LG3	No
9385	74.48	27837392	chr11	LG3	No
9384	74.633	27827758	chr11	LG3	No
9381	75.018	27776738	chr11	LG3	No
9388	76.023	27849768	chr11	LG3	No
9389	76.023	27867664	chr11	LG3	No
9392	76.177	27949479	chr11	LG3	No
9395	76.253	27974756	chr11	LG3	No
9394	76.253	27974533	chr11	LG3	No
9509	76.56	29152071	chr11	LG3	No
9397	77.177	27977379	chr11	LG3	No
9390	77.177	27868967	chr11	LG3	No
9500	77.253	28989297	chr11	LG3	No
9508	77.253	29068362	chr11	LG3	No
9393	77.253	27973173	chr11	LG3	No
9507	78.415	29065493	chr11	LG3	No
9506	78.492	29048367	chr11	LG3	No
9503	78.569	29035886	chr11	LG3	No
9504	78.645	29037194	chr11	LG3	No
9494	78.722	28945714	chr11	LG3	No
9501	78.722	29006164	chr11	LG3	No
9492	78.798	28943131	chr11	LG3	No
9493	78.798	28943841	chr11	LG3	No
9489	79.183	28937893	chr11	LG3	No
9498	79.183	28979618	chr11	LG3	No
9497	79.183	28979223	chr11	LG3	No
9495	79.183	28952677	chr11	LG3	No
9499	79.259	28980536	chr11	LG3	No
9487	79.567	28896946	chr11	LG3	No
9479	80.261	28842704	chr11	LG3	No
9466	80.954	28747152	chr11	LG3	No
9451	81.108	28611933	chr11	LG3	No
9468	81.184	28749012	chr11	LG3	No
9467	81.184	28747162	chr11	LG3	No
9456	81.184	28676623	chr11	LG3	No
9445	81.184	28510941	chr11	LG3	No
9457	81.184	28691321	chr11	LG3	No
9458	81.184	28691321	chr11	LG3	No
9465	81.184	28743852	chr11	LG3	No
9449	81.956	28583921	chr11	LG3	No
9447	81.956	28582104	chr11	LG3	No
9441	82.033	28474002	chr11	LG3	No
9413	82.033	28271479	chr11	LG3	No
9423	82.109	28296656	chr11	LG3	No
9432	82.109	28327985	chr11	LG3	No
9444	82.109	28491531	chr11	LG3	No
9424	82.186	28296679	chr11	LG3	No
9415	82.186	28276385	chr11	LG3	No
9431	82.186	28320467	chr11	LG3	No
9409	82.186	28230088	chr11	LG3	No
9418	82.186	28276843	chr11	LG3	No
9443	82.186	28490746	chr11	LG3	No
9428	82.186	28309960	chr11	LG3	No
9442	82.186	28476316	chr11	LG3	No
9440	82.263	28393022	chr11	LG3	No
9436	82.263	28378959	chr11	LG3	No
9435	82.339	28367138	chr11	LG3	No
9417	82.416	28276791	chr11	LG3	No
9426	82.416	28307056	chr11	LG3	No
9427	82.416	28307062	chr11	LG3	No
9425	82.416	28307018	chr11	LG3	No
9430	82.416	28320402	chr11	LG3	No
9405	82.416	28221091	chr11	LG3	No
9407	82.492	28226745	chr11	LG3	No
9434	82.492	28339174	chr11	LG3	No
9406	82.492	28223035	chr11	LG3	No
9422	82.492	28296654	chr11	LG3	No
9416	82.877	28276783	chr11	LG3	No
9403	84.67	28140888	chr11	LG3	No
9401	84.67	28119425	chr11	LG3	No
9419	84.67	28286685	chr11	LG3	No
9408	84.67	28226746	chr11	LG3	No
9433	84.67	28339171	chr11	LG3	No
9480	84.67	28846166	chr11	LG3	No
9402	84.67	28130006	chr11	LG3	No
9399	85.056	28110028	chr11	LG3	No
9469	85.248	28752946	chr11	LG3	No
9400	85.871	28110048	chr11	LG3	No
9356	90.236	27599773	chr11	LG3	Yes
8923	95.625	10602647	chr11	LG3	Yes
8919	95.78	10358531	chr11	LG3	Yes
8905	95.935	9941747	chr11	LG3	Yes
8904	95.935	9894803	chr11	LG3	Yes
9482	95.935	28857944	chr11	LG3	Yes
3761	0	19551868	chr3	LG4	Yes
3699	0	14494751	chr3	LG4	Yes
3753	3.018	19270383	chr3	LG4	Yes
3674	5.126	12141219	chr3	LG4	Yes
3813	5.589	22626479	chr3	LG4	Yes
3803	8.164	21807093	chr3	LG4	Yes
3628	9.542	8695355	chr3	LG4	Yes
3658	10.205	10927998	chr3	LG4	Yes
3661	10.435	11153765	chr3	LG4	Yes
3570	10.435	5569229	chr3	LG4	Yes
3592	10.435	7003084	chr3	LG4	Yes
3583	10.435	6458009	chr3	LG4	Yes
3594	10.621	7230216	chr3	LG4	Yes
3558	10.698	4851067	chr3	LG4	Yes
