marker	cM	mapped	original_chr	LG	trim
5905	33.98	28487429	chr6	LG2	No
5906	34.056	28508510	chr6	LG2	No
5826	34.518	27275252	chr6	LG2	No
5893	34.595	28287177	chr6	LG2	No
5853	34.671	27759596	chr6	LG2	No
5876	34.748	28022625	chr6	LG2	No
5866	34.748	27893303	chr6	LG2	No
5895	34.824	28305441	chr6	LG2	No
5887	34.824	28253883	chr6	LG2	No
5885	34.824	28155850	chr6	LG2	No
5886	34.824	28155854	chr6	LG2	No
5884	34.824	28155847	chr6	LG2	No
5877	34.824	28022637	chr6	LG2	No
5883	34.824	28155843	chr6	LG2	No
5878	34.978	28039427	chr6	LG2	No
5900	34.978	28352931	chr6	LG2	No
5871	34.978	27897341	chr6	LG2	No
5882	34.978	28084264	chr6	LG2	No
5879	35.131	28039598	chr6	LG2	No
5868	35.131	27893502	chr6	LG2	No
5869	35.131	27896519	chr6	LG2	No
5867	35.131	27893460	chr6	LG2	No
5872	35.208	27981704	chr6	LG2	No
5870	35.208	27896537	chr6	LG2	No
5865	35.208	27893295	chr6	LG2	No
5863	35.438	27857896	chr6	LG2	No
5833	35.591	27303449	chr6	LG2	No
5834	35.591	27303457	chr6	LG2	No
5852	35.591	27715070	chr6	LG2	No
5854	35.591	27762812	chr6	LG2	No
5845	35.668	27378726	chr6	LG2	No
5835	35.668	27303494	chr6	LG2	No
5836	35.898	27316076	chr6	LG2	No
5858	35.898	27823883	chr6	LG2	No
5844	35.898	27376503	chr6	LG2	No
5827	35.898	27275258	chr6	LG2	No
5848	36.052	27714554	chr6	LG2	No
5859	36.052	27823901	chr6	LG2	No
5838	36.823	27321705	chr6	LG2	No
5837	36.823	27321704	chr6	LG2	No
5819	36.977	26971172	chr6	LG2	No
5816	37.207	26763124	chr6	LG2	No
5815	37.284	26763123	chr6	LG2	No
5817	37.437	26763164	chr6	LG2	No
5808	38.131	26513362	chr6	LG2	No
5789	38.67	25957143	chr6	LG2	No
5796	38.746	26181228	chr6	LG2	No
5812	38.9	26683105	chr6	LG2	No
5804	39.053	26301282	chr6	LG2	No
5802	39.669	26249563	chr6	LG2	No
5795	39.746	26172888	chr6	LG2	No
5787	40.13	25956362	chr6	LG2	No
5791	40.515	26042266	chr6	LG2	No
5786	40.668	25938363	chr6	LG2	No
5790	40.668	25976702	chr6	LG2	No
5785	40.745	25909078	chr6	LG2	No
5778	40.745	25482124	chr6	LG2	No
5771	43.177	24991236	chr6	LG2	No
5765	43.177	24719490	chr6	LG2	No
5805	43.253	26328146	chr6	LG2	No
5764	44.181	24621022	chr6	LG2	No
5757	45.186	23626262	chr6	LG2	No
5762	45.186	24070049	chr6	LG2	No
5758	45.802	23667623	chr6	LG2	No
5763	46.496	24126132	chr6	LG2	No
5751	46.881	22958370	chr6	LG2	No
5750	47.265	22928878	chr6	LG2	No
5747	48.662	22295145	chr6	LG2	No
5740	48.893	21839823	chr6	LG2	No
5736	49.2	21353853	chr6	LG2	No
5738	49.2	21429760	chr6	LG2	No
5734	49.353	21236666	chr6	LG2	No
5731	49.892	21146745	chr6	LG2	No
5732	49.969	21173159	chr6	LG2	No
5730	50.122	21083241	chr6	LG2	No
5725	50.661	20193779	chr6	LG2	No
5724	50.661	20193778	chr6	LG2	No
5728	50.814	20744446	chr6	LG2	No
5729	50.814	20744468	chr6	LG2	No
5726	51.82	20204259	chr6	LG2	No
5727	51.973	20324253	chr6	LG2	No
5713	52.127	19193784	chr6	LG2	No
5716	52.666	19501362	chr6	LG2	No
5714	52.742	19238841	chr6	LG2	No
5711	52.819	18870362	chr6	LG2	No
5709	52.895	18781731	chr6	LG2	No
5717	53.667	19506343	chr6	LG2	No
5696	53.82	17802464	chr6	LG2	No
5698	53.974	18035280	chr6	LG2	No
5707	54.281	18665092	chr6	LG2	No
5695	54.358	17557045	chr6	LG2	No
5694	54.358	17542383	chr6	LG2	No
5692	54.665	16889409	chr6	LG2	No
5687	55.514	15918894	chr6	LG2	No
5688	55.668	15958980	chr6	LG2	No
5691	55.744	16889408	chr6	LG2	No
5681	55.821	15787264	chr6	LG2	No
5682	55.821	15789211	chr6	LG2	No
5676	56.205	15294542	chr6	LG2	No
5669	56.899	14520980	chr6	LG2	No
5672	56.976	15136803	chr6	LG2	No
5658	57.903	14246585	chr6	LG2	No
5659	57.98	14271000	chr6	LG2	No
5654	58.364	13718421	chr6	LG2	No
5651	58.441	13603940	chr6	LG2	No
5648	58.441	13145632	chr6	LG2	No
5652	58.441	13697207	chr6	LG2	No
5644	58.902	13046404	chr6	LG2	No
5656	59.133	13910574	chr6	LG2	No
5643	59.209	12875351	chr6	LG2	No
5627	59.516	12501732	chr6	LG2	No
5636	59.516	12594190	chr6	LG2	No
5646	59.516	13072239	chr6	LG2	No
5637	59.593	12594255	chr6	LG2	No
5649	59.593	13199883	chr6	LG2	No
5630	60.209	12547738	chr6	LG2	No
5633	60.209	12588343	chr6	LG2	No
5629	60.517	12523004	chr6	LG2	No
5614	60.593	11918149	chr6	LG2	No
5621	60.593	12067212	chr6	LG2	No
5625	60.593	12300793	chr6	LG2	No
5620	60.593	12056554	chr6	LG2	No
5616	60.593	12029352	chr6	LG2	No
5619	60.67	12056504	chr6	LG2	No
5615	60.746	11979199	chr6	LG2	No
5622	60.746	12072277	chr6	LG2	No
5618	60.746	12045656	chr6	LG2	No
5613	60.9	11918131	chr6	LG2	No
5611	61.053	11631762	chr6	LG2	No
5610	61.053	11631735	chr6	LG2	No
5607	61.283	11464445	chr6	LG2	No
5608	61.36	11474491	chr6	LG2	No
5605	62.132	11121301	chr6	LG2	No
5599	63.137	10818878	chr6	LG2	No
5600	63.214	10852470	chr6	LG2	No
5598	63.367	10809008	chr6	LG2	No
5577	63.521	10031952	chr6	LG2	No
5597	63.521	10666769	chr6	LG2	No
5590	63.521	10624444	chr6	LG2	No
5594	63.521	10630902	chr6	LG2	No
5587	63.751	10448753	chr6	LG2	No
5595	63.904	10642961	chr6	LG2	No
5585	64.598	10286895	chr6	LG2	No
5575	64.675	10015662	chr6	LG2	No
5549	64.675	9071654	chr6	LG2	No
5561	64.675	9565464	chr6	LG2	No
5515	64.675	7847971	chr6	LG2	No
5560	64.675	9565461	chr6	LG2	No
5581	64.675	10101854	chr6	LG2	No
5546	64.675	9069719	chr6	LG2	No
5582	64.675	10122527	chr6	LG2	No
5548	64.675	9071626	chr6	LG2	No
5583	64.675	10122556	chr6	LG2	No
5545	64.751	9032589	chr6	LG2	No
5550	64.828	9113842	chr6	LG2	No
5542	64.981	9017276	chr6	LG2	No
5531	64.981	8528416	chr6	LG2	No
5543	64.981	9017283	chr6	LG2	No
5528	65.135	8497464	chr6	LG2	No
5534	65.211	8656695	chr6	LG2	No
5530	65.211	8512514	chr6	LG2	No
5540	65.211	8978998	chr6	LG2	No
5527	65.288	8497443	chr6	LG2	No
5516	65.595	7913931	chr6	LG2	No
5532	65.595	8528417	chr6	LG2	No
5536	65.672	8893628	chr6	LG2	No
5538	65.672	8893646	chr6	LG2	No
5526	65.748	8112542	chr6	LG2	No
5525	65.825	8050186	chr6	LG2	No
5522	66.055	8046345	chr6	LG2	No
5524	66.055	8046365	chr6	LG2	No
5505	66.055	7500315	chr6	LG2	No
5511	66.055	7566578	chr6	LG2	No
5523	66.055	8046349	chr6	LG2	No
5512	66.363	7609223	chr6	LG2	No
5495	66.363	7026150	chr6	LG2	No
5514	66.363	7701194	chr6	LG2	No
5509	66.439	7514430	chr6	LG2	No
5506	66.439	7514393	chr6	LG2	No
5498	66.516	7038161	chr6	LG2	No
5499	66.592	7044523	chr6	LG2	No
5490	66.823	6690086	chr6	LG2	No
5486	66.899	6554191	chr6	LG2	No
5477	66.976	6142329	chr6	LG2	No
5483	66.976	6475918	chr6	LG2	No
5478	67.283	6142380	chr6	LG2	No
5458	67.822	5447431	chr6	LG2	No
5472	68.206	5798290	chr6	LG2	No
5467	68.283	5696962	chr6	LG2	No
5448	68.283	4876030	chr6	LG2	No
5454	68.283	5003423	chr6	LG2	No
5460	68.283	5638469	chr6	LG2	No
5455	68.513	5133028	chr6	LG2	No
5447	68.667	4873276	chr6	LG2	No
5438	69.128	3770428	chr6	LG2	No
5420	69.205	1357800	chr6	LG2	No
5405	69.205	238296	chr6	LG2	No
5408	69.205	583543	chr6	LG2	No
5443	69.205	4133953	chr6	LG2	No
5432	69.358	3181422	chr6	LG2	No
5413	69.511	1058452	chr6	LG2	No
5451	69.819	4982042	chr6	LG2	No
8826	0	4243751	chr11	LG3	No
8817	1.319	3660097	chr11	LG3	No
8780	1.626	1804760	chr11	LG3	No
718	2.243	164068	000140F0	LG3	No
8765	2.243	1029849	chr11	LG3	No
8800	2.319	2393433	chr11	LG3	No
8771	2.319	1267773	chr11	LG3	No
8791	2.319	2052892	chr11	LG3	No
8811	2.55	3123724	chr11	LG3	No
8816	2.626	3596639	chr11	LG3	No
8819	2.933	3977505	chr11	LG3	No
8843	3.472	5445125	chr11	LG3	No
8860	3.549	6482640	chr11	LG3	No
8789	3.702	1959669	chr11	LG3	No
8836	5.575	4552124	chr11	LG3	No
8835	5.575	4552101	chr11	LG3	No
8838	5.651	4742668	chr11	LG3	No
8829	5.651	4380221	chr11	LG3	No
8831	5.728	4495750	chr11	LG3	No
8839	5.881	4796441	chr11	LG3	No
8840	5.881	4811406	chr11	LG3	No
8837	6.035	4742634	chr11	LG3	No
8841	6.188	5201603	chr11	LG3	No
8844	6.495	5473109	chr11	LG3	No
8845	6.495	5576056	chr11	LG3	No
8846	6.88	5576059	chr11	LG3	No
8848	7.11	5751325	chr11	LG3	No
8856	8.272	6295419	chr11	LG3	No
8866	8.888	6858667	chr11	LG3	No
8865	9.272	6806996	chr11	LG3	No
8864	9.349	6806983	chr11	LG3	No
8875	9.502	7508837	chr11	LG3	No
8859	9.733	6471865	chr11	LG3	No
8862	9.733	6648134	chr11	LG3	No
8858	9.886	6471831	chr11	LG3	No
8867	10.116	6861667	chr11	LG3	No
8869	10.193	7214876	chr11	LG3	No
8876	11.12	7567003	chr11	LG3	No
8873	11.12	7397688	chr11	LG3	No
8889	11.659	8529608	chr11	LG3	No
8888	12.275	8395932	chr11	LG3	No
8897	13.203	9278575	chr11	LG3	No
8908	13.203	9967419	chr11	LG3	No
8896	13.203	9128955	chr11	LG3	No
8900	13.279	9602861	chr11	LG3	No
8899	13.664	9317414	chr11	LG3	No
8914	13.817	10292105	chr11	LG3	No
8902	13.817	9818986	chr11	LG3	No
8912	13.894	10109509	chr11	LG3	No
8916	13.97	10323708	chr11	LG3	No
8927	14.509	10770168	chr11	LG3	No
8938	14.586	11104333	chr11	LG3	No
8924	14.586	10602670	chr11	LG3	No
8926	14.739	10770142	chr11	LG3	No
8928	14.816	10770177	chr11	LG3	No
8929	15.123	10871513	chr11	LG3	No
8942	15.817	11371166	chr11	LG3	No
8936	16.356	11100074	chr11	LG3	No
8954	16.509	11923845	chr11	LG3	No
8960	16.817	12095348	chr11	LG3	No
8931	18.689	10906939	chr11	LG3	No
8937	18.996	11104292	chr11	LG3	No
8947	19.226	11671046	chr11	LG3	No
8965	19.226	12227655	chr11	LG3	No
8950	19.226	11790655	chr11	LG3	No
8951	19.226	11790676	chr11	LG3	No
8945	19.303	11654903	chr11	LG3	No
8957	19.38	12084737	chr11	LG3	No
8963	19.456	12190888	chr11	LG3	No
8959	19.456	12095337	chr11	LG3	No
8966	19.456	12313465	chr11	LG3	No
8958	19.533	12095335	chr11	LG3	No
8969	19.686	12439169	chr11	LG3	No
8973	19.916	12679576	chr11	LG3	No
8974	20.07	12719819	chr11	LG3	No
8980	20.919	12966391	chr11	LG3	No
8979	20.996	12966350	chr11	LG3	No
8982	21.612	13024925	chr11	LG3	No
8985	21.612	13235008	chr11	LG3	No
8981	21.689	13024906	chr11	LG3	No
9035	21.689	15449563	chr11	LG3	No
8990	21.689	13443505	chr11	LG3	No
9001	21.919	13774870	chr11	LG3	No
9003	21.919	13774902	chr11	LG3	No
8984	22.691	13071873	chr11	LG3	No
8962	23.774	12190858	chr11	LG3	No
9005	24.313	13793136	chr11	LG3	No
8994	24.313	13527952	chr11	LG3	No
8983	24.313	13071861	chr11	LG3	No
8993	24.467	13493920	chr11	LG3	No
8999	24.62	13682131	chr11	LG3	No
9015	25.392	14571140	chr11	LG3	No
9018	25.93	14644225	chr11	LG3	No
9019	25.93	14661177	chr11	LG3	No
9020	26.084	14688788	chr11	LG3	No
9021	27.089	14749295	chr11	LG3	No
9022	27.089	14762566	chr11	LG3	No
9026	27.32	14813137	chr11	LG3	No
9027	27.473	14878881	chr11	LG3	No
9052	29.504	16580573	chr11	LG3	No
9048	29.504	16521359	chr11	LG3	No
9046	29.581	16479335	chr11	LG3	No
9054	29.581	16582817	chr11	LG3	No
9053	29.581	16582811	chr11	LG3	No
9045	29.581	16386279	chr11	LG3	No
9076	29.658	17254109	chr11	LG3	No
9049	29.734	16530447	chr11	LG3	No
9077	30.351	17277785	chr11	LG3	No
9058	30.427	16692102	chr11	LG3	No
9060	30.812	16733025	chr11	LG3	No
9062	30.888	16826192	chr11	LG3	No
9064	30.888	16984247	chr11	LG3	No
9061	31.118	16733069	chr11	LG3	No
9065	31.272	17000160	chr11	LG3	No
9055	31.272	16591920	chr11	LG3	No
9067	31.348	17014029	chr11	LG3	No
9070	31.348	17147998	chr11	LG3	No
9066	31.425	17013991	chr11	LG3	No
9072	31.425	17184847	chr11	LG3	No
9078	31.578	17320186	chr11	LG3	No
9080	32.195	17331485	chr11	LG3	No
9081	32.195	17331496	chr11	LG3	No
9074	32.271	17242765	chr11	LG3	No
9082	32.425	17417029	chr11	LG3	No
9086	32.425	17464525	chr11	LG3	No
9083	32.425	17445608	chr11	LG3	No
9088	32.501	17555712	chr11	LG3	No
9044	33.351	16258136	chr11	LG3	No
9095	33.351	18058626	chr11	LG3	No
9094	33.428	18013507	chr11	LG3	No
9047	33.581	16482039	chr11	LG3	No
9096	33.581	18452670	chr11	LG3	No
9111	33.734	19814173	chr11	LG3	No
9056	33.734	16591926	chr11	LG3	No
9115	34.041	19828253	chr11	LG3	No
9097	34.041	18518189	chr11	LG3	No
9104	34.349	18735403	chr11	LG3	No
9102	34.425	18675202	chr11	LG3	No
9098	34.579	18675054	chr11	LG3	No
9101	34.579	18675197	chr11	LG3	No
9120	35.04	19941626	chr11	LG3	No
9112	35.04	19823445	chr11	LG3	No
9141	35.194	20835723	chr11	LG3	No
9124	35.27	19941679	chr11	LG3	No
9129	35.347	20111646	chr11	LG3	No
9118	35.347	19917554	chr11	LG3	No
9131	35.424	20171803	chr11	LG3	No
9133	35.424	20260111	chr11	LG3	No
9127	35.424	20079328	chr11	LG3	No
9128	35.424	20092300	chr11	LG3	No
9135	35.731	20282717	chr11	LG3	No
9140	35.731	20452876	chr11	LG3	No
9148	35.884	21352249	chr11	LG3	No
9151	35.961	21609916	chr11	LG3	No
9149	35.961	21581457	chr11	LG3	No
9162	36.037	22001371	chr11	LG3	No
9153	36.114	21642192	chr11	LG3	No
9157	36.114	21893526	chr11	LG3	No
9154	36.114	21646146	chr11	LG3	No
9158	36.421	21983100	chr11	LG3	No
9144	36.498	21237718	chr11	LG3	No
9156	36.651	21740200	chr11	LG3	No
9164	37.19	22005379	chr11	LG3	No
9163	37.19	22005331	chr11	LG3	No
9165	37.42	22080666	chr11	LG3	No
9167	37.42	22107573	chr11	LG3	No
9166	37.574	22080673	chr11	LG3	No
9171	37.65	22362823	chr11	LG3	No
9186	37.65	23447454	chr11	LG3	No
9172	37.65	22362841	chr11	LG3	No
9169	37.727	22234068	chr11	LG3	No
9173	38.034	22395554	chr11	LG3	No
9178	38.034	23190864	chr11	LG3	No
9184	38.728	23393769	chr11	LG3	No
9147	38.728	21352227	chr11	LG3	No
9181	38.728	23343254	chr11	LG3	No
9161	38.958	21993830	chr11	LG3	No
9189	39.035	23503219	chr11	LG3	No
9191	39.265	23597909	chr11	LG3	No
9196	39.419	23881316	chr11	LG3	No
9210	40.19	24712633	chr11	LG3	No
9204	40.19	24205772	chr11	LG3	No
9200	40.19	24094353	chr11	LG3	No
9203	40.19	24198290	chr11	LG3	No
9199	40.344	24094346	chr11	LG3	No
9222	40.574	25284300	chr11	LG3	No
9225	40.574	25299112	chr11	LG3	No
9202	40.574	24189819	chr11	LG3	No
9205	40.574	24205775	chr11	LG3	No
9206	40.574	24378318	chr11	LG3	No
9201	41.268	24131786	chr11	LG3	No
9212	42.195	24820085	chr11	LG3	No
9211	42.195	24712637	chr11	LG3	No
9220	42.425	25019466	chr11	LG3	No
9235	42.425	25791038	chr11	LG3	No
9219	42.425	25019465	chr11	LG3	No
9209	42.887	24688028	chr11	LG3	No
9223	43.426	25292964	chr11	LG3	No
9228	43.656	25520365	chr11	LG3	No
9253	44.428	26305473	chr11	LG3	No
9226	45.277	25342468	chr11	LG3	No
9245	45.277	26149830	chr11	LG3	No
9236	45.277	25844172	chr11	LG3	No
9244	45.661	26149826	chr11	LG3	No
9243	45.661	26149815	chr11	LG3	No
9247	45.815	26191522	chr11	LG3	No
9251	46.742	26211945	chr11	LG3	No
9255	47.592	26362268	chr11	LG3	No
9258	48.675	26436294	chr11	LG3	No
9254	48.829	26351201	chr11	LG3	No
9213	49.059	24904251	chr11	LG3	No
9314	49.289	27171604	chr11	LG3	No
9256	49.289	26397320	chr11	LG3	No
9275	49.596	26576519	chr11	LG3	No
9274	49.673	26564396	chr11	LG3	No
9268	49.673	26560607	chr11	LG3	No
9276	49.75	26601501	chr11	LG3	No
9277	49.826	26601517	chr11	LG3	No
9291	49.826	26671042	chr11	LG3	No
9273	49.826	26564384	chr11	LG3	No
9267	49.903	26557567	chr11	LG3	No
9302	49.903	26791682	chr11	LG3	No
9278	50.287	26604897	chr11	LG3	No
9288	50.287	26653698	chr11	LG3	No
9290	50.287	26657239	chr11	LG3	No
9285	50.287	26645532	chr11	LG3	No
9301	50.287	26752133	chr11	LG3	No
9284	50.287	26645494	chr11	LG3	No
9308	50.441	27046966	chr11	LG3	No
9289	50.517	26653699	chr11	LG3	No
9305	50.594	27033862	chr11	LG3	No
9286	50.594	26653642	chr11	LG3	No
9287	50.594	26653671	chr11	LG3	No
9310	50.594	27101948	chr11	LG3	No
9304	50.594	27033829	chr11	LG3	No
9300	50.594	26720425	chr11	LG3	No
9309	50.67	27076468	chr11	LG3	No
9320	51.364	27194685	chr11	LG3	No
9313	51.364	27160806	chr11	LG3	No
9312	51.364	27135844	chr11	LG3	No
9316	51.518	27194623	chr11	LG3	No
9311	51.518	27120363	chr11	LG3	No
9317	51.671	27194626	chr11	LG3	No
9319	51.671	27194673	chr11	LG3	No
9318	51.671	27194630	chr11	LG3	No
9335	52.677	27359646	chr11	LG3	No
9334	52.677	27359641	chr11	LG3	No
9328	52.753	27336786	chr11	LG3	No
9330	52.753	27336821	chr11	LG3	No
9333	52.83	27355584	chr11	LG3	No
9355	52.83	27591940	chr11	LG3	No
9358	52.83	27602911	chr11	LG3	No
9357	52.83	27602893	chr11	LG3	No
9336	52.83	27364169	chr11	LG3	No
9340	52.83	27385818	chr11	LG3	No
9338	52.83	27368771	chr11	LG3	No
9343	53.369	27459266	chr11	LG3	No
9344	53.522	27463866	chr11	LG3	No
9345	53.906	27495841	chr11	LG3	No
9346	54.756	27529916	chr11	LG3	No
9359	54.909	27624988	chr11	LG3	No
9353	55.063	27571056	chr11	LG3	No
9348	56.146	27557760	chr11	LG3	No
9376	56.376	27746506	chr11	LG3	No
9366	56.376	27652283	chr11	LG3	No
9372	56.376	27741002	chr11	LG3	No
9373	56.376	27741017	chr11	LG3	No
9364	56.376	27648220	chr11	LG3	No
9363	56.376	27646114	chr11	LG3	No
9365	56.376	27652253	chr11	LG3	No
9370	57.538	27688766	chr11	LG3	No
9371	57.615	27711236	chr11	LG3	No
9377	58.62	27752438	chr11	LG3	No
9375	58.62	27745349	chr11	LG3	No
9374	58.851	27741057	chr11	LG3	No
9385	59.235	27837392	chr11	LG3	No
9384	59.388	27827758	chr11	LG3	No
9381	59.773	27776738	chr11	LG3	No
9388	60.778	27849768	chr11	LG3	No
9389	60.778	27867664	chr11	LG3	No
9392	60.932	27949479	chr11	LG3	No
9395	61.008	27974756	chr11	LG3	No
9394	61.008	27974533	chr11	LG3	No
9509	61.315	29152071	chr11	LG3	No
9397	61.932	27977379	chr11	LG3	No
9390	61.932	27868967	chr11	LG3	No
9500	62.008	28989297	chr11	LG3	No
9508	62.008	29068362	chr11	LG3	No
9393	62.008	27973173	chr11	LG3	No
9507	63.17	29065493	chr11	LG3	No
9506	63.247	29048367	chr11	LG3	No
9503	63.324	29035886	chr11	LG3	No
9504	63.4	29037194	chr11	LG3	No
9494	63.477	28945714	chr11	LG3	No
9501	63.477	29006164	chr11	LG3	No
9492	63.553	28943131	chr11	LG3	No
9493	63.553	28943841	chr11	LG3	No
9489	63.938	28937893	chr11	LG3	No
9498	63.938	28979618	chr11	LG3	No
9497	63.938	28979223	chr11	LG3	No
9495	63.938	28952677	chr11	LG3	No
9499	64.014	28980536	chr11	LG3	No
9487	64.322	28896946	chr11	LG3	No
9479	65.016	28842704	chr11	LG3	No
9466	65.709	28747152	chr11	LG3	No
9451	65.863	28611933	chr11	LG3	No
9468	65.939	28749012	chr11	LG3	No
9467	65.939	28747162	chr11	LG3	No
9456	65.939	28676623	chr11	LG3	No
9445	65.939	28510941	chr11	LG3	No
9457	65.939	28691321	chr11	LG3	No
9458	65.939	28691321	chr11	LG3	No
9465	65.939	28743852	chr11	LG3	No
9449	66.711	28583921	chr11	LG3	No
9447	66.711	28582104	chr11	LG3	No
9441	66.788	28474002	chr11	LG3	No
9413	66.788	28271479	chr11	LG3	No
9423	66.864	28296656	chr11	LG3	No
9432	66.864	28327985	chr11	LG3	No
9444	66.864	28491531	chr11	LG3	No
9424	66.941	28296679	chr11	LG3	No
9415	66.941	28276385	chr11	LG3	No
9431	66.941	28320467	chr11	LG3	No
9409	66.941	28230088	chr11	LG3	No
9418	66.941	28276843	chr11	LG3	No
9443	66.941	28490746	chr11	LG3	No
9428	66.941	28309960	chr11	LG3	No
9442	66.941	28476316	chr11	LG3	No
9440	67.018	28393022	chr11	LG3	No
9436	67.018	28378959	chr11	LG3	No
9435	67.094	28367138	chr11	LG3	No
9417	67.171	28276791	chr11	LG3	No
9426	67.171	28307056	chr11	LG3	No
9427	67.171	28307062	chr11	LG3	No
9425	67.171	28307018	chr11	LG3	No
9430	67.171	28320402	chr11	LG3	No
9405	67.171	28221091	chr11	LG3	No
9407	67.247	28226745	chr11	LG3	No
9434	67.247	28339174	chr11	LG3	No
9406	67.247	28223035	chr11	LG3	No
9422	67.247	28296654	chr11	LG3	No
9416	67.632	28276783	chr11	LG3	No
9403	69.425	28140888	chr11	LG3	No
9401	69.425	28119425	chr11	LG3	No
9419	69.425	28286685	chr11	LG3	No
9408	69.425	28226746	chr11	LG3	No
9433	69.425	28339171	chr11	LG3	No
9480	69.425	28846166	chr11	LG3	No
9402	69.425	28130006	chr11	LG3	No
9399	69.811	28110028	chr11	LG3	No
9469	70.003	28752946	chr11	LG3	No
9400	70.626	28110048	chr11	LG3	No
3534	0	1597389	chr3	LG4	No
3556	0	4671691	chr3	LG4	No
3520	0	119213	chr3	LG4	No
3555	0	4352702	chr3	LG4	No
3533	0.23	1529523	chr3	LG4	No
3565	1.001	5195684	chr3	LG4	No
3562	1.001	5064181	chr3	LG4	No
3560	1.001	5061759	chr3	LG4	No
3537	1.078	2017790	chr3	LG4	No
3561	1.231	5064180	chr3	LG4	No
3563	1.231	5064183	chr3	LG4	No
3567	1.385	5349500	chr3	LG4	No
3568	1.461	5376666	chr3	LG4	No
3569	1.692	5500439	chr3	LG4	No
3574	1.768	5808155	chr3	LG4	No
3581	1.999	6248770	chr3	LG4	No
3580	1.999	6225769	chr3	LG4	No
3582	2.229	6457964	chr3	LG4	No
3584	2.69	6514601	chr3	LG4	No
3593	2.998	7130408	chr3	LG4	No
3616	3.151	8277423	chr3	LG4	No
3598	3.151	7465421	chr3	LG4	No
3621	4.706	8306383	chr3	LG4	No
3620	4.706	8298822	chr3	LG4	No
3603	5.013	7727522	chr3	LG4	No
3626	5.09	8522084	chr3	LG4	No
3608	5.167	7889908	chr3	LG4	No
3612	5.32	8054185	chr3	LG4	No
3630	5.473	8772514	chr3	LG4	No
3638	5.858	9630084	chr3	LG4	No
3652	5.858	10624658	chr3	LG4	No
3640	5.858	9854843	chr3	LG4	No
3639	5.858	9666655	chr3	LG4	No
3648	5.858	10283926	chr3	LG4	No
3632	5.858	9374870	chr3	LG4	No
3641	6.165	9944560	chr3	LG4	No
3631	7.092	9351019	chr3	LG4	No
3654	7.477	10790294	chr3	LG4	No
3657	7.707	10927992	chr3	LG4	No
3727	9.183	16934431	chr3	LG4	No
3664	9.337	11586354	chr3	LG4	No
3678	9.798	12314365	chr3	LG4	No
3672	9.798	11992726	chr3	LG4	No
3714	9.952	15749673	chr3	LG4	No
3698	9.952	14494706	chr3	LG4	No
3679	9.952	12314366	chr3	LG4	No
3707	10.801	15485062	chr3	LG4	No
3708	10.801	15485070	chr3	LG4	No
3711	10.801	15726299	chr3	LG4	No
3682	10.801	12463333	chr3	LG4	No
3705	11.108	15347415	chr3	LG4	No
3691	11.108	14227704	chr3	LG4	No
3693	11.493	14341879	chr3	LG4	No
3689	11.646	13019987	chr3	LG4	No
3688	12.34	12860282	chr3	LG4	No
3703	12.417	15054906	chr3	LG4	No
3700	12.417	14558770	chr3	LG4	No
3701	12.417	14558783	chr3	LG4	No
3704	12.493	15064017	chr3	LG4	No
3709	12.8	15485094	chr3	LG4	No
3715	12.877	15802274	chr3	LG4	No
3719	13.03	16111078	chr3	LG4	No
3732	13.415	17264256	chr3	LG4	No
3723	13.415	16621738	chr3	LG4	No
3734	13.722	17646278	chr3	LG4	No
3730	13.722	16985466	chr3	LG4	No
3736	14.806	17893272	chr3	LG4	No
3741	14.959	18193871	chr3	LG4	No
3733	15.189	17443944	chr3	LG4	No
3747	15.189	18642869	chr3	LG4	No
3729	15.189	16936457	chr3	LG4	No
3748	15.266	18642890	chr3	LG4	No
3744	15.882	18429543	chr3	LG4	No
3735	16.112	17749569	chr3	LG4	No
3750	16.343	19162848	chr3	LG4	No
3754	16.419	19310975	chr3	LG4	No
3771	16.881	19853728	chr3	LG4	No
3770	16.957	19853669	chr3	LG4	No
3769	17.034	19749534	chr3	LG4	No
3766	17.034	19733833	chr3	LG4	No
3757	17.034	19332142	chr3	LG4	No
3768	17.418	19746757	chr3	LG4	No
3772	17.418	19873887	chr3	LG4	No
3776	17.495	20090024	chr3	LG4	No
3777	17.495	20166298	chr3	LG4	No
3775	17.495	20032164	chr3	LG4	No
3767	17.495	19746683	chr3	LG4	No
3787	17.572	20414713	chr3	LG4	No
3778	17.572	20166340	chr3	LG4	No
3785	18.111	20362046	chr3	LG4	No
3788	18.111	20540796	chr3	LG4	No
3790	18.727	20816453	chr3	LG4	No
3798	18.957	21745422	chr3	LG4	No
3793	19.034	20957601	chr3	LG4	No
3809	19.728	22257426	chr3	LG4	No
3820	20.112	22891633	chr3	LG4	No
3797	20.189	21589779	chr3	LG4	No
3811	20.496	22527798	chr3	LG4	No
3804	20.496	21871393	chr3	LG4	No
3807	21.035	22075744	chr3	LG4	No
3826	21.265	23128546	chr3	LG4	No
3823	21.265	23082016	chr3	LG4	No
3822	21.265	23017612	chr3	LG4	No
3840	21.572	24777518	chr3	LG4	No
3833	21.572	24087955	chr3	LG4	No
3821	21.649	22910503	chr3	LG4	No
3841	21.879	24777520	chr3	LG4	No
3834	21.879	24119912	chr3	LG4	No
3838	22.109	24311097	chr3	LG4	No
3835	22.186	24152885	chr3	LG4	No
3836	22.802	24233716	chr3	LG4	No
3837	22.802	24233717	chr3	LG4	No
